 #header line: GPU processors,avg,error_bar,run1,run2,run3
 1,2578.71116708333,1.79604195000002,2577.39961364,2577.74219007,2580.99169754
 12,216.46598868,0.412175445000003,216.59731985,216.81249854,215.98814765
 24,111.84992076,0.258391824999997,111.94803839,112.05925377,111.54247012
 48,64.8085277266667,0.317521730000003,65.14265865,64.77530934,64.50761519 
