#header line: avg,error_bar,run1,run2,run3
 1,  , , 2570.47449350  ,  2570.47806918  ,  2577.53706225 
 12,  , ,2591.42530787  ,  2584.72005334  ,  2575.10245471 
 24,  , , 2780.09229509  ,  2678.07553875  ,  2725.04239889 
 48,  , , 3073.26142896  ,  3067.66355096  ,  3069.98989743 
